station_id,station_name,latitude,longitude,zipcode,uhf34,uhf34_neighborhood,borough
3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,11105,401,Long Island City Astoria,Queens
3371,4 Ave & 2 St,40.674613422475815,-73.98501142859459,11215,202,Downtown Heights Slope,Brooklyn
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,11237,211,Williamsburg Bushwick,Brooklyn
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,10028,305307,Upper East Side Gramercy,Manhattan
3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,10037,302,Central Harlem Morningside Heights,Manhattan
3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,11211,201,Greenpoint,Brooklyn
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,11211,201,Greenpoint,Brooklyn
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,11216,203,Bedford Stuyvesant Crown Heights,Brooklyn
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,11206,211,Williamsburg Bushwick,Brooklyn
3662,31 Ave & Steinway St,40.761293897289086,-73.916916847229,11369,402,West Queens,Queens
3673,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,11238,203,Bedford Stuyvesant Crown Heights,Brooklyn
3608,5 St & 51 Ave,40.7423737,-73.9566,11109,NA,NA,NA
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,10075,NA,NA,NA
3122,48 Ave & 5 St,40.744363287066875,-73.9558732509613,11109,NA,NA,NA
3649,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,10027,302,Central Harlem Morningside Heights,Manhattan
3404,7 St & 5 Ave,40.6704922,-73.98541675,11215,202,Downtown Heights Slope,Brooklyn
3647,48 Ave & 30 Pl,40.74128309355993,-73.937258720397935,11101,401,Long Island City Astoria,Queens
3494,E 115 St & Lexington Ave,40.797911,-73.9423,10029,303,East Harlem,Manhattan
3592,Crescent St & Broadway,40.7633589,-73.9286471,11106,401,Long Island City Astoria,Queens
3125,45 Rd & 11 St,40.74708586,-73.94977234,11101,401,Long Island City Astoria,Queens
3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,10037,302,Central Harlem Morningside Heights,Manhattan
3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,11105,401,Long Island City Astoria,Queens
3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369,11231,202,Downtown Heights Slope,Brooklyn
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,11249,NA,NA,NA
3392,Commerce St & Van Brunt St,40.6812117,-74.00860912,11231,202,Downtown Heights Slope,Brooklyn
3420,Douglass St & 3 Ave,40.6802133,-73.98432695,11217,202,Downtown Heights Slope,Brooklyn
3615,44 Dr & 21 St,40.748,-73.9460927,11101,401,Long Island City Astoria,Queens
3536,W 116 St & Broadway,40.8082,-73.9641,10027,302,Central Harlem Morningside Heights,Manhattan
3572,34 Ave & 38 St,40.756913,-73.921631,11101,401,Long Island City Astoria,Queens
3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,11232,205,Sunset Park,Brooklyn
372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,11205,202,Downtown Heights Slope,Brooklyn
3549,Grand Ave & Bergen St,40.678045,-73.962408,11238,203,Bedford Stuyvesant Crown Heights,Brooklyn
3515,24 Ave & 26 St,40.774591,-73.918544,11105,401,Long Island City Astoria,Queens
3555,28 St & 41 Ave,40.751047,-73.937970000000007,11101,401,Long Island City Astoria,Queens
3391,E 106 St & 1 Ave,40.7892529,-73.93956237,10029,303,East Harlem,Manhattan
3524,19 St & 24 Ave,40.7774552,-73.9225403,11102,401,Long Island City Astoria,Queens
3522,37 St & 24 Ave,40.7701477,-73.9120938,11101,401,Long Island City Astoria,Queens
3469,India St & West St,40.73181401720966,-73.95995020866394,11222,201,Greenpoint,Brooklyn
3622,E 128 St & Madison Ave,40.80756,-73.939182,10035,303,East Harlem,Manhattan
3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,11238,203,Bedford Stuyvesant Crown Heights,Brooklyn
3591,21 St & 31 Dr,40.7659,-73.930819,11106,401,Long Island City Astoria,Queens
500,Broadway & W 51 St,40.76228826,-73.98336183,10019,306308,Chelsea Village,Manhattan
3691,28 Ave & 44 St,40.76408932350688,-73.91065120697021,11103,401,Long Island City Astoria,Queens
3564,21 St & 36 Ave,40.7601853,-73.9362726,11106,401,Long Island City Astoria,Queens
3495,E 114 St & 1 Ave,40.7945663,-73.9362541,10029,303,East Harlem,Manhattan
3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,11101,401,Long Island City Astoria,Queens
3525,23 Ave & 27 St,40.776165,-73.9153175,11105,401,Long Island City Astoria,Queens
3401,2 Ave & 9 St,40.6724811,-73.99331394,11231,202,Downtown Heights Slope,Brooklyn
3563,28 St & 36 Ave,40.757186,-73.932719,11101,401,Long Island City Astoria,Queens
3716,40 Ave & Crescent St,40.7535992020056,-73.93795609474182,11101,401,Long Island City Astoria,Queens
3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,10027,302,Central Harlem Morningside Heights,Manhattan
3501,E 118 St & Madison Ave,40.8014866,-73.9442507,10035,303,East Harlem,Manhattan
3500,E 115 St & Madison Ave,40.7989445,-73.944846,10029,303,East Harlem,Manhattan
3109,Banker St & Meserole Ave,40.72606,-73.95621,11222,201,Greenpoint,Brooklyn
3589,Broadway & 12 St,40.7668,-73.9347774,11373,402,West Queens,Queens
119,Park Ave & St Edwards St,40.69608941,-73.97803415,11251,NA,NA,NA
3128,21 St & 43 Ave,40.75052534,-73.94594845,11101,401,Long Island City Astoria,Queens
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,11235,210,Coney Island Sheepshead Bay,Brooklyn
3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,10115,NA,NA,NA
3503,Madison Ave & E 120 St,40.80295,-73.942954,10035,303,East Harlem,Manhattan
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,11211,201,Greenpoint,Brooklyn
3557,40 Ave & 9 St,40.75742,-73.945133,11101,401,Long Island City Astoria,Queens
3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,11231,202,Downtown Heights Slope,Brooklyn
173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,10019,306308,Chelsea Village,Manhattan
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,11106,401,Long Island City Astoria,Queens
3299,E 98 St & Park Ave,40.78813,-73.95206,10129,NA,NA,NA
3720,Wyckoff St & Bond St,40.68461653897949,-73.98721285164356,11217,202,Downtown Heights Slope,Brooklyn
3605,31 Ave & Crescent St,40.7658346,-73.9265474,11369,402,West Queens,Queens
3123,31 St & Thomson Ave,40.74469738,-73.93540375,11101,401,Long Island City Astoria,Queens
3523,24 Ave & 29 St,40.7729,-73.916142,11102,401,Long Island City Astoria,Queens
468,Broadway & W 56 St,40.7652654,-73.98192338,10019,306308,Chelsea Village,Manhattan
3567,11 St & 35 Ave,40.7627442,-73.9391141,11106,401,Long Island City Astoria,Queens
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,11216,203,Bedford Stuyvesant Crown Heights,Brooklyn
3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,10027,302,Central Harlem Morningside Heights,Manhattan
3326,Clinton St & Centre St,40.67434,-74.00194698,11231,202,Downtown Heights Slope,Brooklyn
465,Broadway & W 41 St,40.75513557,-73.98658032,10018,306308,Chelsea Village,Manhattan
533,Broadway & W 38 St,40.75299641,-73.98721619,10018,306308,Chelsea Village,Manhattan
3071,Boerum St & Broadway,40.70538077,-73.94976519,11206,211,Williamsburg Bushwick,Brooklyn
3546,Pacific St & Classon Ave,40.6791944,-73.9587903,11238,203,Bedford Stuyvesant Crown Heights,Brooklyn
3493,E 118 St & 3 Ave,40.799139,-73.9389152,10035,303,East Harlem,Manhattan
3577,34 Ave & 21 St,40.762813800000004,-73.9342862,11101,401,Long Island City Astoria,Queens
3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,10105,NA,NA,NA
3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,100019,NA,NA,NA
3692,5 St & Market St,40.699997484388504,-73.97440128028393,11251,NA,NA,NA
493,W 45 St & 6 Ave,40.7568001,-73.98291153,10036,306308,Chelsea Village,Manhattan
477,W 41 St & 8 Ave,40.75640548,-73.9900262,10036,306308,Chelsea Village,Manhattan
3069,Lorimer St & Broadway,40.70411791,-73.94818595,11221,211,Williamsburg Bushwick,Brooklyn
469,Broadway & W 53 St,40.76344058,-73.98268129,10019,306308,Chelsea Village,Manhattan
3395,Henry St & W 9 St,40.6763744,-74.00324957,11231,202,Downtown Heights Slope,Brooklyn
523,W 38 St & 8 Ave,40.75466591,-73.99138152,10018,306308,Chelsea Village,Manhattan
3559,21 St & 38 Ave,40.7576314,-73.9391224,11101,401,Long Island City Astoria,Queens
3432,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453,11215,202,Downtown Heights Slope,Brooklyn
3136,5 Ave & E 63 St,40.766368,-73.971518,10065,NA,NA,NA
3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,10035,303,East Harlem,Manhattan
3621,27 Ave & 9 St,40.7739825,-73.9309134,11102,401,Long Island City Astoria,Queens
3342,Pioneer St & Richards St,40.6777748,-74.0094613,11231,202,Downtown Heights Slope,Brooklyn
3586,34 Ave & 13 St,40.7638753,-73.9364848,11106,401,Long Island City Astoria,Queens
3333,Columbia St & Lorraine St,40.6747055,-74.0075572,11231,202,Downtown Heights Slope,Brooklyn
3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,11225,207,East Flatbush Flatbush,Brooklyn
3250,58th St Depot,40.71690978045965,-73.98383796215057,10002,309310,"Union Square, Lower Manhattan",Manhattan
3441,10 Hudson Yards,40.752957,-74.00264,10014,306308,Chelsea Village,Manhattan
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,11251,NA,NA,NA
3590,Carroll St & Franklin Ave,40.6679411,-73.9588,11225,207,East Flatbush Flatbush,Brooklyn
3704,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,11101,401,Long Island City Astoria,Queens
3330,Henry St & Bay St,40.6725058,-74.00494695,11231,202,Downtown Heights Slope,Brooklyn
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,11208,204,East New York,Brooklyn
3723,Cadman Plaza E & Johnson St,40.695317277669034,-73.99015724658966,11201,202,Downtown Heights Slope,Brooklyn
NA,NULL,40.854,-73.89,10457,105106107,South Bronx,Bronx
NA,NULL,40.857,-73.884,10458,103,Fordham Bronx Park,Bronx
3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,10019,306308,Chelsea Village,Manhattan
NA,NULL,40.863,-73.89,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.857,-73.89,10458,103,Fordham Bronx Park,Bronx
3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,10021,305307,Upper East Side Gramercy,Manhattan
NA,NULL,40.854,-73.902,10457,105106107,South Bronx,Bronx
3726,Center Blvd & 51 Ave,40.743366080270214,-73.95960688591003,11109,NA,NA,NA
NA,NULL,40.854,-73.893,10457,105106107,South Bronx,Bronx
NA,NULL,40.851,-73.905,10453,105106107,South Bronx,Bronx
NA,NULL,40.863,-73.884,10458,103,Fordham Bronx Park,Bronx
3245,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842,10002,309310,"Union Square, Lower Manhattan",Manhattan
3728,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,11201,202,Downtown Heights Slope,Brooklyn
NA,NULL,40.851,-73.899,10457,105106107,South Bronx,Bronx
224,Spruce St & Nassau St,40.71146364,-74.00552427,10038,309310,"Union Square, Lower Manhattan",Manhattan
3727,Frost St & Meeker Ave,40.71784798417728,-73.94752018153667,11211,201,Greenpoint,Brooklyn
NA,NULL,40.845,-73.911,10457,105106107,South Bronx,Bronx
3727,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,11211,201,Greenpoint,Brooklyn
NA,NULL,40.842,-73.881,10460,105106107,South Bronx,Bronx
NA,NULL,40.857,-73.881,10458,103,Fordham Bronx Park,Bronx
3416,7 Ave & Park Pl,40.6776147,-73.97324283,11233,203,Bedford Stuyvesant Crown Heights,Brooklyn
NA,NULL,40.866,-73.884,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.845,-73.902,10457,105106107,South Bronx,Bronx
NA,NULL,40.86,-73.884,10458,103,Fordham Bronx Park,Bronx
2017,E 43 St & 2 Ave,40.75022392,-73.97121414,10017,305307,Upper East Side Gramercy,Manhattan
3733,Avenue C & E 18 St,40.730563,-73.973984,10009,309310,"Union Square, Lower Manhattan",Manhattan
3737,Stanton St & Norfolk St,40.720747,-73.986274,10002,309310,"Union Square, Lower Manhattan",Manhattan
3040,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844,11215,202,Downtown Heights Slope,Brooklyn
3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,11106,401,Long Island City Astoria,Queens
3466,W 45 St & 6 Ave,40.75668720603179,-73.98257732391357,10036,306308,Chelsea Village,Manhattan
3707,Lexington Ave & E 26 St,40.741459,-73.983293,10035,303,East Harlem,Manhattan
3708,W 13 St & 5 Ave,40.735445,-73.99431,10011,306308,Chelsea Village,Manhattan
NA,NULL,40.857,-73.887,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.863,-73.905,10468,103,Fordham Bronx Park,Bronx
3243,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,10022,305307,Upper East Side Gramercy,Manhattan
NA,NULL,40.863,-73.902,10468,103,Fordham Bronx Park,Bronx
3747,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516,10028,305307,Upper East Side Gramercy,Manhattan
3746,6 Ave & Broome St,40.724308321602166,-74.00473035871983,10005,309310,"Union Square, Lower Manhattan",Manhattan
3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,10022,305307,Upper East Side Gramercy,Manhattan
3749,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206,10035,303,East Harlem,Manhattan
NA,NULL,40.851,-73.893,10457,105106107,South Bronx,Bronx
NA,NULL,40.845,-73.893,10457,105106107,South Bronx,Bronx
3466,W 45 St & 6 Ave -,40.75668720603179,-73.98257732391357,10036,306308,Chelsea Village,Manhattan
3756,White St & Moore St,40.704508,-73.9351,11206,211,Williamsburg Bushwick,Brooklyn
3757,Stagg St & Morgan Ave,40.710681,-73.93372,11206,211,Williamsburg Bushwick,Brooklyn
3758,George St & Wilson Ave,40.702997,-73.92997,11207,204,East New York,Brooklyn
3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,11237,211,Williamsburg Bushwick,Brooklyn
3759,Irving Ave & Jefferson St,40.70538,-73.92535,11237,211,Williamsburg Bushwick,Brooklyn
3761,Cedar St & Myrtle Ave,40.697842,-73.926241,11221,211,Williamsburg Bushwick,Brooklyn
3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,11205,202,Downtown Heights Slope,Brooklyn
3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,11385,405,Ridgewood Forest Hills,Queens
3771,McKibbin St & Bogart St,40.706237,-73.933871,11206,211,Williamsburg Bushwick,Brooklyn
3776,Central Ave & Starr Street,40.700003,-73.92834,11237,211,Williamsburg Bushwick,Brooklyn
3767,Powers St & Olive St,40.71323,-73.93894,11211,201,Greenpoint,Brooklyn
3254,Soissons Landing,40.69231660719192,-74.01486575603485,10004,309310,"Union Square, Lower Manhattan",Manhattan
3182,Yankee Ferry Terminal,40.686931,-74.016966,10004,309310,"Union Square, Lower Manhattan",Manhattan
3762,3 Ave & Carroll St,40.677027,-73.9865,11215,202,Downtown Heights Slope,Brooklyn
3772,Devoe St & Morgan Ave,40.713811,-73.93515,11211,201,Greenpoint,Brooklyn
3769,White St & Johnson Ave,40.707174,-73.93581,11206,211,Williamsburg Bushwick,Brooklyn
3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,11237,211,Williamsburg Bushwick,Brooklyn
3766,Sharon St & Olive St,40.715353,-73.93856,11211,201,Greenpoint,Brooklyn
3764,Bushwick Ave & McKibbin St,40.705517,-73.93936,11206,211,Williamsburg Bushwick,Brooklyn
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,10014,306308,Chelsea Village,Manhattan
243,Fulton St & Rockwell Pl,40.68841,-73.979458,11207,204,East New York,Brooklyn
3479,Picnic Point,40.68512559515415,-74.02535319328308,10004,309310,"Union Square, Lower Manhattan",Manhattan
3781,Greene Av & Myrtle Av,40.698568,-73.918877,11237,211,Williamsburg Bushwick,Brooklyn
3768,Waterbury St & Stagg St,40.71019,-73.93734,11211,201,Greenpoint,Brooklyn
3765,Bushwick Ave & Stagg St,40.709897,-73.94008,11211,201,Greenpoint,Brooklyn
3770,Central Ave & Flushing Ave,40.702831,-73.9333,11206,211,Williamsburg Bushwick,Brooklyn
3790,Henry St & Middagh St,40.7003,-73.991581,11201,202,Downtown Heights Slope,Brooklyn
3787,Dock 72 Way & Market St,40.69985,-73.97141,11251,NA,NA,NA
3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,11237,211,Williamsburg Bushwick,Brooklyn
3777,Stockholm St & Wilson Ave,40.699304,-73.923044,11237,211,Williamsburg Bushwick,Brooklyn
3774,Knickerbocker Ave & George St,40.704425,-73.92836,11237,211,Williamsburg Bushwick,Brooklyn
3788,E 12 St & 4 Av,40.73269,-73.98974,10003,309310,"Union Square, Lower Manhattan",Manhattan
3778,Irving Ave & DeKalb Ave,40.7027,-73.92095,11237,211,Williamsburg Bushwick,Brooklyn
3701,Cliff St & Fulton St (Old),40.70831794366396,-74.00504082441329,10038,309310,"Union Square, Lower Manhattan",Manhattan
116,W 17 St & 8 Ave,40.74177603,-74.00149746,10011,306308,Chelsea Village,Manhattan
3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,11201,202,Downtown Heights Slope,Brooklyn
3779,Hart St & Wyckoff Ave,40.704876,-73.919911,11237,211,Williamsburg Bushwick,Brooklyn
434,9 Ave & W 18 St,40.74317449,-74.00366443,10019,306308,Chelsea Village,Manhattan
3783,Cliff St & Fulton St,40.70838,-74.00495,10038,309310,"Union Square, Lower Manhattan",Manhattan
3795,10 St & 2 Ave,40.671907,-73.993612,11215,202,Downtown Heights Slope,Brooklyn
3793,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587,10009,309310,"Union Square, Lower Manhattan",Manhattan
489,10 Ave & W 28 St,40.75066386,-74.00176802,10019,306308,Chelsea Village,Manhattan
3789,Fulton St & Irving Pl,40.68186,-73.959432,11207,204,East New York,Brooklyn
3799,6 Ave & W 34 St,40.74964,-73.98805,10120,NA,NA,NA
NA,NULL,40.854,-73.887,10458,103,Fordham Bronx Park,Bronx
3798,W 40 St & 5 Ave,40.752269,-73.982079,10018,306308,Chelsea Village,Manhattan
NA,NULL,40.848,-73.887,10457,105106107,South Bronx,Bronx
NA,NULL,40.857,-73.902,10453,105106107,South Bronx,Bronx
NA,NULL,40.863,-73.896,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.86,-73.89,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.86,-73.899,10468,103,Fordham Bronx Park,Bronx
NA,NULL,40.842,-73.884,10460,105106107,South Bronx,Bronx
NA,NULL,40.854,-73.905,10453,105106107,South Bronx,Bronx
NA,NULL,40.86,-73.893,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.848,-73.893,10457,105106107,South Bronx,Bronx
NA,NULL,40.854,-73.911,10453,105106107,South Bronx,Bronx
NA,NULL,40.866,-73.896,10468,103,Fordham Bronx Park,Bronx
NA,NULL,40.866,-73.893,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.863,-73.893,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.851,-73.902,10457,105106107,South Bronx,Bronx
NA,NULL,40.86,-73.896,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.86,-73.902,10468,103,Fordham Bronx Park,Bronx
3427,Lafayette St & Jersey St S,40.72430527250332,-73.99600982666016,10012,306308,Chelsea Village,Manhattan
NA,NULL,40.854,-73.884,10458,103,Fordham Bronx Park,Bronx
3803,Bedford Ave & Montgomery St,40.665816,-73.956934,11225,207,East Flatbush Flatbush,Brooklyn
NA,NULL,40.854,-73.908,10453,105106107,South Bronx,Bronx
NA,NULL,40.86,-73.887,10458,103,Fordham Bronx Park,Bronx
NA,NULL,40.848,-73.902,10457,105106107,South Bronx,Bronx
3804,Front St & Jay St,40.702461,-73.986842,11201,202,Downtown Heights Slope,Brooklyn
464,E 56 St & 3 Ave,40.75934501,-73.96759673,10022,305307,Upper East Side Gramercy,Manhattan
NA,NULL,40.848,-73.89,10457,105106107,South Bronx,Bronx
NA,NULL,40.869,-73.899,10468,103,Fordham Bronx Park,Bronx
NA,NULL,40.863,-73.899,10468,103,Fordham Bronx Park,Bronx
NA,NULL,40.869,-73.902,10468,103,Fordham Bronx Park,Bronx
NA,NULL,40.866,-73.899,10468,103,Fordham Bronx Park,Bronx
3287,W 87 St & West End Ave,40.789622,-73.97757,10024,304,Upper West Side,Manhattan
NA,NULL,40.857,-73.899,10457,105106107,South Bronx,Bronx
NA,NULL,40.842,-73.878,10460,105106107,South Bronx,Bronx
250,Lafayette St & Jersey St,40.72456089,-73.99565293,10012,306308,Chelsea Village,Manhattan
NA,NULL,40.845,-73.899,10457,105106107,South Bronx,Bronx
3809,W 55 St & 6 Ave,40.763201,-73.978458,10019,306308,Chelsea Village,Manhattan
NA,NULL,40.866,-73.902,10468,103,Fordham Bronx Park,Bronx
NA,NULL,40.845,-73.914,10453,105106107,South Bronx,Bronx
3810,Central Park West & W 82 St,40.782593,-73.971211,10024,304,Upper West Side,Manhattan
NA,NULL,40.848,-73.908,10453,105106107,South Bronx,Bronx
NA,NULL,40.854,-73.899,10457,105106107,South Bronx,Bronx
3809,W 55 St & 6 Ave,40.763189,-73.978434,10019,306308,Chelsea Village,Manhattan
3805,E 80 St & Park Ave,40.776173,-73.959757,10075,NA,NA,NA
3811,27 Ave & 3 St,40.77485,-73.9342,11102,401,Long Island City Astoria,Queens
3325,E 95 St & 3 Ave,40.7849032,-73.950503,10128,305307,Upper East Side Gramercy,Manhattan
488,W 39 St & 9 Ave,40.75645824,-73.99372222,10018,306308,Chelsea Village,Manhattan
3812,University Pl & E 14 St,40.734814,-73.992085,10003,309310,"Union Square, Lower Manhattan",Manhattan
3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,11207,204,East New York,Brooklyn
3822,Bushwick Ave & Forrest St,40.70076,-73.93641,11206,211,Williamsburg Bushwick,Brooklyn
3821,Evergreen Ave & Noll St,40.70106,-73.93318,11206,211,Williamsburg Bushwick,Brooklyn
3823,Beaver St & Fayette St,40.70099,-73.93921,11206,211,Williamsburg Bushwick,Brooklyn
3858,Kent St & McGuinness Blvd,40.73124,-73.95161,11222,201,Greenpoint,Brooklyn
3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,11221,211,Williamsburg Bushwick,Brooklyn
3818,Calyer St & Jewel St,40.72984,-73.94839,11222,201,Greenpoint,Brooklyn
3817,Withers St & Kingsland Ave,40.71773,-73.94051,11211,201,Greenpoint,Brooklyn
3853,Harrison Pl & Porter Ave,40.70686,-73.92851,11237,211,Williamsburg Bushwick,Brooklyn
3819,Green St & McGuinness Blvd,40.73396,-73.95204,11222,201,Greenpoint,Brooklyn
3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637,11222,201,Greenpoint,Brooklyn
3816,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,11211,201,Greenpoint,Brooklyn
3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,10012,306308,Chelsea Village,Manhattan
3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,11222,201,Greenpoint,Brooklyn
3850,Jefferson St & Cypress Ave,40.70907,-73.92157,11237,211,Williamsburg Bushwick,Brooklyn
3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945,11237,211,Williamsburg Bushwick,Brooklyn
3844,Myrtle Ave & Linden St,40.69943,-73.91337,11385,405,Ridgewood Forest Hills,Queens
3843,Myrtle Ave & Grove St,40.69905,-73.91516,11237,211,Williamsburg Bushwick,Brooklyn
3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,11237,211,Williamsburg Bushwick,Brooklyn
3855,Frost St & Debevoise Ave,40.71882,-73.93948,11222,201,Greenpoint,Brooklyn
3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,11237,211,Williamsburg Bushwick,Brooklyn
3848,Suydam St & Broadway,40.69544,-73.93223,11221,211,Williamsburg Bushwick,Brooklyn
3860,Wilson Ave & Troutman St,40.70166,-73.92754,11237,211,Williamsburg Bushwick,Brooklyn
3852,Stewart Ave & Johnson Ave,40.70869,-73.92587,11237,211,Williamsburg Bushwick,Brooklyn
3845,Irving Ave & Harman St,40.70108,-73.9179,11237,211,Williamsburg Bushwick,Brooklyn
3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,11237,211,Williamsburg Bushwick,Brooklyn
3815,E 51 St & 2 Ave,40.755293,-73.967641,10022,305307,Upper East Side Gramercy,Manhattan
3847,Cedar St & Evergreen Ave,40.69671,-73.92807,11221,211,Williamsburg Bushwick,Brooklyn
3861,Menahan St & Wyckoff Ave,40.70113,-73.91422,11237,211,Williamsburg Bushwick,Brooklyn
3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,11415,407,Southwest Queens,Queens
3870,Melrose St & Broadway,40.697481,-73.935877,11206,211,Williamsburg Bushwick,Brooklyn
3862,Linden St & Knickerbocker Ave,40.69714,-73.91566,11237,211,Williamsburg Bushwick,Brooklyn
3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173,11222,201,Greenpoint,Brooklyn
3841,Menahan St & Central Ave,40.69543,-73.9196,11221,211,Williamsburg Bushwick,Brooklyn
3837,Broadway & Kosciuszko St,40.69329,-73.92852,11221,211,Williamsburg Bushwick,Brooklyn
3838,Bushwick Ave & Harman St,40.69356,-73.92524,11207,204,East New York,Brooklyn
3891,Irving Ave & Palmetto St,40.698,-73.9127,11237,211,Williamsburg Bushwick,Brooklyn
3846,Central Ave & Himrod St,40.69676,-73.92302,11221,211,Williamsburg Bushwick,Brooklyn
3881,12 Ave & W 125 St,40.818299,-73.960405,10115,NA,NA,NA
3869,Van Buren St & Broadway,40.692,-73.92617,11221,211,Williamsburg Bushwick,Brooklyn
3836,Bushwick Ave & Linden St,40.69146,-73.92146,11221,211,Williamsburg Bushwick,Brooklyn
3863,Central Ave & Woodbine St,40.69296,-73.91605,11221,211,Williamsburg Bushwick,Brooklyn
3834,Irving Ave & Halsey St,40.69467,-73.90663,11237,211,Williamsburg Bushwick,Brooklyn
3864,Central Ave & Covert St,40.68929,-73.90951,11207,204,East New York,Brooklyn
3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448,11207,204,East New York,Brooklyn
3826,Moffat St & Bushwick,40.68458,-73.90925,11207,204,East New York,Brooklyn
3827,Halsey St & Broadway,40.68565,-73.91564,11233,203,Bedford Stuyvesant Crown Heights,Brooklyn
3890,Grove St & Broadway,40.69047,-73.923511,11221,211,Williamsburg Bushwick,Brooklyn
3879,Broadway & Madison St,40.68822,-73.91966,11221,211,Williamsburg Bushwick,Brooklyn
3829,Central Ave & Decatur St,40.6882,-73.90798,11207,204,East New York,Brooklyn
3828,Eldert St & Bushwick Ave,40.68652,-73.91321,11207,204,East New York,Brooklyn
3868,Knickerbocker Ave & Halsey St,40.693,-73.90824,11207,204,East New York,Brooklyn
