bikeid,user_type,gender,age,start_time,stop_time,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,start_station_id,start_station_name,start_zipcode,start_uhf34_neighborhood,end_station_id,end_station_name,end_zipcode,end_uhf34_neighborhood,start_sdi_score,start_percent_overweight,start_aq,end_sdi_score,end_percent_overweight,end_aq,end_borough,start_borough,start_station_count,end_station_count
33603,Subscriber,Male,28,2019-09-01T05:33:34Z,2019-09-01T05:44:03Z,40.770845,-73.934171,40.7519071,-73.9479119,3610,Vernon Blvd & 30 Rd,11106,Long Island City Astoria,3620,11 St & 43 Ave,11101,Long Island City Astoria,76,56.4,7.99,85,56.4,7.99,Queens,Queens,697,277
27145,Subscriber,Male,43,2019-09-01T05:37:12Z,2019-09-01T06:18:07Z,40.743,-73.93561,40.74469738,-73.93540375,3221,47 Ave & 31 St,11101,Long Island City Astoria,3123,31 St & Thomson Ave,11101,Long Island City Astoria,85,56.4,7.99,85,56.4,7.99,Queens,Queens,187,475
25732,Subscriber,Male,27,2019-09-01T05:38:01Z,2019-09-01T06:06:39Z,40.7569332,-73.9262231,40.7671863,-73.9373554,3568,34 St & 35 Ave,11106,Long Island City Astoria,3588,Vernon Blvd & 10 St,11106,Long Island City Astoria,76,56.4,7.99,76,56.4,7.99,Queens,Queens,314,542
25176,Subscriber,Unknown,50,2019-09-01T07:05:19Z,2019-09-01T07:26:44Z,40.74290902,-73.97706058,40.76108,-73.930562,528,2 Ave & E 31 St,10016,Upper East Side Gramercy,3575,Crescent St & 34 Ave,11106,Long Island City Astoria,42,36.5,8.98,76,56.4,7.99,Queens,Manhattan,16,388
34382,Subscriber,Male,61,2019-09-01T07:35:49Z,2019-09-01T07:43:05Z,40.7638753,-73.9364848,40.75325964,-73.94335788,3586,34 Ave & 13 St,11106,Long Island City Astoria,3130,21 St & Queens Plaza North,11101,Long Island City Astoria,76,56.4,7.99,85,56.4,7.99,Queens,Queens,200,965
32098,Customer,Male,30,2019-09-01T07:45:43Z,2019-09-01T08:02:46Z,40.76408932350688,-73.91065120697021,40.748,-73.9460927,3691,28 Ave & 44 St,11103,Long Island City Astoria,3615,44 Dr & 21 St,11101,Long Island City Astoria,73,56.4,7.99,85,56.4,7.99,Queens,Queens,447,665
39039,Customer,Male,31,2019-09-01T07:50:58Z,2019-09-01T08:02:19Z,40.7569332,-73.9262231,40.7656251,-73.9136695,3568,34 St & 35 Ave,11106,Long Island City Astoria,3616,Steinway St & 28 Ave,11103,Long Island City Astoria,76,56.4,7.99,73,56.4,7.99,Queens,Queens,314,745
38718,Customer,Unknown,50,2019-09-01T08:00:21Z,2019-09-01T08:12:37Z,40.72079821,-73.95484712,40.74524768,-73.94733276,3101,N 12 St & Bedford Ave,11211,Greenpoint,3121,Jackson Ave & 46 Rd,11101,Long Island City Astoria,88,41.8,8.56,85,56.4,7.99,Queens,Brooklyn,52,587
19269,Subscriber,Female,54,2019-09-01T08:06:31Z,2019-09-01T08:30:16Z,40.7767,-73.927631,40.7713615,-73.9246145,3514,Astoria Park S & Shore Blvd,11105,Long Island City Astoria,3619,Newtown Ave & 23 St,11102,Long Island City Astoria,62,56.4,7.99,76,56.4,7.99,Queens,Queens,717,539
39550,Subscriber,Male,44,2019-09-01T08:07:17Z,2019-09-01T08:17:10Z,40.761584,-73.925921,40.7701477,-73.9120938,3593,31 St & Broadway,11106,Long Island City Astoria,3522,37 St & 24 Ave,11101,Long Island City Astoria,76,56.4,7.99,85,56.4,7.99,Queens,Queens,1172,296
