ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
01745,595,3,1,1,1,1,27,1,4,-1.7166767,0,0,0,.180593,0,.23913044,0
01746,14724,2,1,9,4,29,3,4,9,-1.7811819,.020515267,.059095107,.022797411,.20316483,.035483871,.086148009,.0015180266
01747,5947,15,8,35,23,61,11,1,16,-1.1259651,.040400609,.10261313,.054258078,.22309569,.066941768,.15818432,0
01748,17598,4,6,6,9,6,12,27,18,-1.6276605,.036310781,.049846627,.03226072,.22689605,.013959391,.17005076,.012373096
01749,19887,21,12,27,41,28,36,43,7,-.91934091,.047518481,.090270072,.081650876,.19482508,.035038721,.27472389,.01878888
01752,39736,38,17,49,40,47,69,64,4,-.36019763,.056402169,.12314225,.080471911,.17928258,.052066118,.4182454,.031087095
01754,10754,7,7,14,10,35,21,25,3,-1.4841571,.038008966,.068681322,.034548946,.17483312,.041060533,.21163774,.01149695
01756,6115,1,1,3,1,8,4,17,5,-1.9248739,.012301132,.03508772,.011553879,.18461539,.016512871,.10733366,.0082564354
01757,28883,51,43,54,61,69,46,48,12,.027728692,.1010538,.13195549,.12129796,.21180688,.077041462,.30979541,.021274669
01760,35761,10,3,16,7,43,46,11,5,-1.3310636,.029268017,.072878227,.029136153,.18947835,.047747746,.31053361,.0056133056
01770,4316,1,18,9,1,2,1,1,33,-1.81481,.058387395,.059451219,.0026854649,.25265959,.0065573771,.039999999,0
01772,9526,3,4,8,13,3,3,29,20,-1.7158152,.031680875,.05562038,.040650405,.2307947,.0087560387,.090579711,.012983092
01773,4884,16,21,14,1,81,31,1,44,-1.1144092,.062858313,.069434993,.010569106,.27238807,.10373444,.25218996,0
01775,7133,1,5,6,1,13,5,1,4,-1.9038646,.034565125,.048364155,.010526316,.17911834,.021110242,.1157154,0
01776,19122,1,2,5,1,28,3,5,31,-1.8509091,.024816517,.047575649,.010982889,.24956568,.03445036,.084090196,.0018791106
01778,14088,1,3,2,3,33,3,5,12,-1.8473942,.029290194,.031742003,.01905865,.21224146,.038564652,.085172199,.002268509
01801,40359,33,21,32,25,63,63,59,7,-.52985448,.062702894,.097252801,.057256989,.19582313,.068334274,.38806343,.02702025
01803,27650,10,7,6,15,35,34,28,9,-1.3437335,.037666764,.051042512,.042735472,.20211162,.040095989,.26377362,.01259874
01810,35816,5,8,16,6,24,16,17,26,-1.5687202,.040608842,.072495557,.027958414,.24085471,.031247558,.18662605,.0082024839
01821,32797,11,5,8,29,37,20,33,5,-1.2767018,.03520117,.056906078,.063585795,.18820325,.042124383,.20958395,.014618113
01824,25754,5,4,4,6,35,10,22,14,-1.5916163,.032379989,.039029099,.028209124,.21830943,.04014824,.15523987,.010191476
01826,31294,25,22,45,44,39,21,35,17,-.78966337,.06481868,.11806419,.086862855,.22413041,.044115081,.21325196,.015518744
01827,3366,1,4,1,5,10,1,1,19,-1.8465687,.029464286,.019169329,.025685677,.22759227,.018675722,.051782683,0
01830,26305,71,54,86,57,88,77,32,17,.59386164,.12228736,.20740971,.11030605,.22411413,.1368859,.46503565,.014263075
01832,23270,70,52,93,49,81,76,66,21,.57490134,.11939588,.24833544,.096185841,.23230118,.10290979,.45871252,.032805301
01833,8695,6,4,18,4,20,17,50,10,-1.5416541,.031433508,.075954512,.021479329,.20603907,.027314112,.19180577,.02215478
01834,6780,2,3,6,9,10,6,24,5,-1.7505155,.027876107,.048618786,.033646494,.1896235,.01879085,.12867647,.011029412
01835,13958,48,61,73,18,35,46,78,10,-.07756523,.13970855,.16671383,.048523888,.20638637,.040692147,.30956456,.046586804
01840,5573,100,97,95,98,98,100,91,93,1.9315745,.32223222,.26465365,.38035616,.4267498,.43708611,.9518764,.089624725
01841,49367,99,87,99,98,95,96,84,72,1.7498481,.2274195,.32407993,.36757946,.32942101,.25592449,.69436926,.061654236
01843,25002,93,70,97,91,91,91,78,44,1.4057995,.1631936,.29717475,.2474124,.27199951,.16582797,.61252195,.047864247
01844,50282,48,38,62,60,52,38,44,19,-.067718081,.092478938,.14583014,.11735252,.22863396,.056793433,.28190094,.018986989
01845,30842,22,17,49,14,67,39,22,34,-.87111765,.056422733,.12433594,.041143481,.25559253,.074514039,.28644708,.010349172
01850,16151,87,78,91,73,90,90,35,55,1.1630268,.18885955,.23252758,.15277778,.29263157,.15402931,.59670329,.015567766
01851,30686,86,67,83,86,85,89,82,40,1.1309483,.15406957,.19452715,.20869054,.26507497,.11677116,.58542317,.054565046
01852,35532,86,76,78,75,93,83,61,53,1.1238316,.1816278,.18071544,.15912858,.28871414,.18709224,.52143109,.028481234
01854,28937,95,89,93,84,93,93,81,82,1.500188,.24318567,.25009394,.19596818,.3611384,.19740999,.63950306,.053695515
01860,6890,4,5,12,24,19,7,8,15,-1.6166053,.033925686,.065522619,.057025641,.21973297,.026568266,.12915128,.0044280444
01862,10623,21,8,19,45,45,9,59,74,-.92426527,.041051958,.078017063,.088652037,.33711919,.049259681,.14777905,.027050113
01863,9372,14,12,65,20,28,11,9,16,-1.1636987,.04702362,.15170771,.050237108,.22308892,.034805194,.16129871,.0049350648
01864,15581,2,4,3,10,4,6,1,18,-1.7638355,.030220844,.034597948,.035525598,.22670001,.01028324,.12321848,0
01867,25077,5,3,4,5,65,10,5,5,-1.5961685,.028105678,.039840069,.024952231,.18544555,.071389645,.15716621,.0025068121
01876,30878,9,13,26,17,40,9,11,9,-1.3725615,.05064375,.087629512,.046605472,.20224385,.045532353,.1482369,.0055631632
01879,12443,6,11,5,13,14,13,14,21,-1.513797,.046612553,.047854275,.039766885,.23223336,.022527596,.17211084,.0072088307
01880,26720,10,8,19,23,28,28,16,4,-1.3181524,.040189572,.077979133,.05489032,.18193984,.034666162,.24104853,.0078829899
01886,24342,2,1,11,5,12,8,21,18,-1.7879682,.020540629,.061765984,.02447875,.22617702,.020184342,.13849026,.010033835
01887,23377,5,3,11,18,33,8,18,4,-1.5487409,.028871618,.062026516,.046869278,.18228617,.039210759,.142139,.0089229606
01890,22738,2,2,10,2,30,7,15,25,-1.7775882,.022976222,.059787061,.014289495,.23881635,.036656521,.13584475,.0073566716
01901,2135,98,94,100,94,99,100,99,91,1.6768247,.28337237,.39277652,.2845304,.40609497,.54080629,.88397247,.2114061
01902,49641,96,80,95,94,95,93,90,55,1.5696777,.19512442,.26634768,.27786613,.2924068,.2618086,.63921571,.082060285
01904,17294,47,27,49,62,55,36,77,19,-.10704395,.073631726,.12392192,.12350598,.22833,.059629332,.2747784,.045769542
01905,24580,88,70,86,90,92,85,87,34,1.2029873,.16389762,.20717695,.23854141,.25498056,.1775191,.53522491,.071662426
01906,28222,32,41,33,41,51,17,35,21,-.55186552,.098427594,.099124581,.081489556,.23280743,.055603489,.19394113,.015434762
01907,15278,11,4,26,6,65,28,18,10,-1.3038718,.030779481,.087706149,.027765093,.20756115,.071829788,.24119149,.0086808512
01908,3502,8,2,28,7,28,42,1,2,-1.4313927,.023747467,.091386557,.02994228,.16517457,.034332085,.29525593,0
01913,17434,31,21,64,25,62,43,37,11,-.59381151,.063107081,.14979406,.057943482,.20848517,.067775466,.29840609,.016077615
01915,41885,38,39,33,18,82,65,34,22,-.36570153,.093316391,.099359982,.048495624,.23473692,.10679317,.39475766,.014899957
01921,8282,1,1,2,3,4,1,5,26,-1.9634048,.0021733881,.024038462,.018521817,.24064478,.011623811,.023247622,.002465657
01922,3910,15,47,46,18,1,4,1,4,-1.1473757,.10799585,.11918275,.047040973,.18191005,0,.10547833,0
01923,27406,25,23,30,27,66,40,30,4,-.76694077,.066750817,.09452875,.060444489,.18079063,.073346429,.28655627,.013565348
01929,3745,5,22,10,3,12,14,1,18,-1.5608786,.065481,.060975611,.019453797,.22595078,.020590253,.17844887,0
01930,30162,40,42,26,37,77,58,22,23,-.31554899,.099903136,.087674558,.075426109,.23597668,.092982456,.35964912,.010221206
01937,180,54,100,1,99,1,1,1,100,.101716,.69444442,0,.3888889,.8888889,0,0,0
01938,13963,21,29,37,5,59,38,4,17,-.91932738,.075881928,.10468245,.024421722,.22332624,.064051382,.28293699,.0013886478
01940,13474,6,2,15,10,41,14,1,17,-1.5027924,.023150217,.069953181,.034041155,.22328609,.046324272,.17703928,0
01944,5383,6,4,8,2,48,27,13,16,-1.534578,.032521836,.055198971,.016657991,.2222953,.052530121,.23807229,.0067469878
01945,20500,10,10,33,2,31,23,7,27,-1.3448676,.044399746,.099849224,.014203194,.241992,.037306082,.22211277,.0036936714
01949,9872,7,3,5,43,11,5,1,85,-1.4556916,.028395483,.045577615,.086187378,.37438422,.019673225,.11637212,0
01950,18077,13,19,25,8,44,25,4,9,-1.2277422,.059397612,.086270489,.031096928,.20444646,.048876978,.22805002,.0014037774
01951,3150,7,23,41,5,1,12,1,50,-1.4856368,.066136725,.11144279,.025399426,.28220859,0,.16395864,0
01952,9379,20,22,25,38,47,15,46,27,-.93821657,.064150542,.08687783,.077618584,.24259074,.051684238,.18385188,.02005657
01960,52628,45,35,31,51,86,54,39,19,-.16336346,.086595446,.095351078,.098971494,.22791433,.12232487,.34459868,.017130123
01966,7231,17,24,20,6,47,46,5,28,-1.0531756,.067411028,.078805678,.026828434,.24382716,.052045729,.3104693,.0024067389
01969,6372,4,10,5,9,23,16,1,3,-1.6342596,.043595862,.044343378,.033118472,.17602722,.030316742,.18733032,0
01970,43033,68,64,69,44,90,79,52,29,.5057897,.14717036,.15891629,.087287463,.24630098,.15497251,.4828262,.023406455
01982,8031,17,52,7,2,25,16,58,48,-1.0428246,.11877151,.054387569,.017950635,.27928641,.031997059,.190879,.026480325
01983,6568,5,11,6,6,24,3,11,40,-1.5449177,.045708086,.050273225,.027920961,.26478794,.031278331,.097008161,.0054397099
01984,5240,1,1,10,1,36,4,6,76,-1.8162693,.02055165,.060093898,.013318535,.34062079,.041607898,.10014104,.0028208746
01985,4631,5,10,15,4,23,2,1,51,-1.55132,.04371348,.069868997,.023002421,.28406709,.030393325,.081644818,0
02019,17108,9,4,29,20,29,15,20,4,-1.3654829,.031760115,.092898615,.051250104,.18404642,.035703339,.18204106,.0095004598
02021,23369,11,8,8,13,67,26,26,11,-1.2659343,.040677525,.055648956,.039372906,.20793177,.073918797,.23565754,.011804943
02025,8484,7,11,12,2,29,24,28,42,-1.4703592,.045972914,.065452971,.013998564,.26951092,.035633299,.22546162,.012633624
02026,25265,18,10,19,18,69,37,29,12,-1.0196801,.044609055,.078537263,.048387095,.21301995,.078096949,.27887493,.013165769
02030,6044,1,1,5,1,4,2,26,81,-1.9229319,.008769027,.046786923,.0095336251,.35737616,.011324471,.065484986,.011816839
02032,4194,2,11,4,2,28,8,1,4,-1.7496408,.045258619,.043220337,.017477725,.18007663,.034385964,.13754386,0
02035,17727,30,19,34,26,36,59,54,24,-.60558343,.059370045,.10137229,.059494376,.23793723,.04202792,.36429095,.024099927
02038,33256,5,8,10,6,30,17,12,10,-1.5577867,.040247582,.061361015,.026873337,.20757093,.036847834,.19345114,.0062808809
02043,23652,4,4,3,2,52,16,1,30,-1.6153661,.031680204,.032553729,.015370484,.24818949,.056463428,.19091627,0
02045,10455,15,12,4,12,45,38,7,22,-1.1288247,.047632713,.043241136,.038443286,.23330866,.049947534,.28268626,.0035676809
02047,97,25,1,100,1,1,70,1,85,-.77493745,0,.54545456,0,.375,0,.42666668,0
02048,23947,17,4,21,12,51,36,51,3,-1.0600562,.031851664,.081453443,.037732434,.17401294,.055606935,.27502891,.022543352
02050,26222,10,22,7,8,25,16,11,28,-1.3320006,.065326057,.054605074,.03185292,.24394651,.032470159,.18794255,.0057657291
02052,12841,1,4,3,1,22,7,13,37,-1.8285941,.031574834,.033907726,.012312238,.26052597,.029210836,.13097762,.0065959953
02053,13325,3,12,15,15,8,4,8,4,-1.6653616,.047608234,.070779398,.042849194,.1816237,.015839493,.10116156,.004223865
02054,8233,3,1,8,6,18,14,39,4,-1.681931,.015491583,.056255247,.027411168,.1809468,.025624802,.17684276,.017083202
02056,11309,4,1,3,39,16,1,1,88,-1.5992076,.011477308,.034535103,.079196811,.39136747,.024482109,.043628376,0
02061,11054,1,4,5,5,14,2,17,10,-1.8364027,.030071732,.047380716,.025647985,.20520674,.022094926,.065466449,.0081833061
02062,29306,38,32,32,22,75,70,52,2,-.37345275,.081292376,.098358504,.053290084,.16879958,.088213183,.42519423,.023139253
02066,18239,2,4,4,6,37,5,1,8,-1.7326909,.029815245,.040932238,.026147239,.20069693,.042328808,.12005201,0
02067,18508,4,1,16,7,20,5,27,18,-1.6522986,.015200043,.073450647,.029644588,.22677207,.027663611,.11634524,.012488144
02071,1526,45,17,32,83,77,3,99,100,-.16981003,.057275541,.096938774,.19309261,.72761476,.091836736,.091836736,.19897959
02072,28639,31,27,41,45,54,38,21,13,-.58090502,.073081262,.11087561,.089150988,.2153372,.058532111,.28165138,.010091743
02081,19904,13,6,7,27,46,17,55,16,-1.1963289,.037044544,.053262316,.060527101,.2223984,.050398991,.19123617,.024919502
02090,16154,4,2,5,5,37,9,8,30,-1.6101353,.023034893,.04610344,.025494181,.24719916,.042772062,.14870963,.0039704023
02093,11823,4,7,5,6,28,9,9,12,-1.6180881,.037817676,.047074646,.027116159,.21266969,.034758102,.15054016,.0046970407
02108,4454,44,39,1,7,98,89,35,48,-.19870487,.094604582,0,.028873643,.27821842,.40172166,.58871353,.015303683
02109,4190,54,48,2,20,99,93,66,3,.1063299,.11100268,.023880597,.050657712,.17594936,.51163965,.64220649,.032894738
02110,2314,33,39,18,5,98,70,25,16,-.51077938,.093777008,.076411963,.024727993,.22253521,.4074361,.42137876,.0116189
02111,7926,91,92,8,84,99,97,91,86,1.3192549,.26130953,.05548387,.19582146,.38082421,.57676709,.73783314,.085747391
02113,6966,39,33,12,5,99,99,40,1,-.34181929,.082506828,.065116279,.02472188,.076165028,.57104689,.80301189,.017245566
02114,13335,45,46,2,12,99,97,47,8,-.16672447,.1059802,.027871216,.038454816,.1991314,.58047742,.75716764,.020536071
02115,28652,93,97,76,60,99,100,57,97,1.4415663,.33155179,.17408377,.11912767,.47416973,.64196587,.87872154,.02561296
02116,23157,57,49,14,43,98,92,51,31,.2023211,.11320027,.069309123,.085660249,.24984667,.43058169,.63167799,.022498569
02118,28262,92,90,87,70,98,94,56,58,1.3543773,.24677461,.21171004,.1447252,.29713184,.42658985,.65678769,.025013264
02119,27818,99,95,98,90,98,98,67,82,1.7629663,.29775444,.31367925,.23496343,.36281338,.42463267,.76378566,.033621434
02120,15188,98,99,95,79,99,100,63,95,1.7166554,.3944968,.26550001,.17539988,.44667661,.53816485,.92793339,.029841656
02121,30159,99,97,100,84,98,98,71,81,1.7609563,.32082295,.39092737,.19684546,.35752645,.42490155,.77376711,.037689857
02122,24485,92,77,89,84,95,89,62,38,1.354213,.18461539,.22092131,.19685929,.26199138,.22942615,.57990921,.029449424
02124,56649,92,84,95,77,96,90,61,48,1.3957211,.21435563,.27090591,.16546062,.27834353,.28898293,.59802538,.028835606
02125,34847,94,86,85,80,97,94,63,59,1.4538096,.21909174,.20220703,.17738056,.29879937,.31239671,.66351831,.030303031
02126,29620,92,82,93,73,95,89,71,51,1.3841568,.20582624,.24412751,.15322502,.28357822,.26080492,.58842188,.037767645
02127,37634,69,63,73,39,96,90,42,3,.55197859,.14299063,.16732283,.079461105,.17459893,.27154946,.59247154,.018208345
02128,47263,92,69,90,93,98,97,90,15,1.3946998,.160466,.23109548,.27183551,.22019833,.36933294,.72224569,.082161181
02129,19890,64,63,56,39,95,85,58,4,.40203878,.14439394,.13521188,.079102792,.17800102,.24208689,.53067017,.026304301
02130,40749,65,60,57,39,96,86,40,11,.42225558,.13636248,.13726994,.078456186,.21011595,.26676178,.54481691,.017534474
02131,34419,66,47,76,52,88,74,64,21,.44108111,.10858526,.17475,.10130536,.23267016,.13512449,.44831389,.030728018
02132,27801,21,14,8,25,77,38,21,7,-.92317325,.051451284,.056782335,.058027256,.19621588,.091893777,.28039831,.0098707201
02134,19907,76,90,39,35,98,99,66,44,.78692609,.25055724,.10800311,.072846718,.2728602,.42449313,.85516196,.032742951
02135,44951,63,71,16,29,96,98,56,3,.3624638,.16691385,.072810359,.064278342,.17363125,.29185405,.76609772,.025091987
02136,35213,83,63,89,68,92,79,78,47,1.0363508,.14305396,.22031938,.13906725,.27730843,.16941667,.486,.04775
02138,38504,48,44,18,4,97,91,61,78,-.069714949,.10294632,.076006897,.021827001,.34860966,.31470257,.61143219,.028827177
02139,38715,57,50,58,21,97,93,39,28,.18578006,.11578021,.13752875,.052750312,.24457985,.33856976,.64592582,.017075336
02140,21490,64,65,37,18,95,94,75,13,.40963051,.14820687,.1052515,.047729991,.21530677,.26303568,.66835552,.042854127
02141,14522,71,73,61,40,98,95,46,9,.61280656,.1730862,.1438987,.080516808,.2046669,.36794224,.67335743,.020216607
02142,3676,49,47,11,1,98,99,75,55,-.048285354,.10845198,.062091503,.0031802121,.29209948,.38216922,.87336743,.04202158
02143,25327,55,52,17,34,96,96,46,1,.12927963,.11828978,.074358977,.07154119,.14060009,.28175747,.70552146,.020119091
02144,24818,46,49,9,28,95,93,8,1,-.14100075,.11369234,.059100419,.062039845,.13628611,.23338948,.6417743,.0040239566
02145,28402,73,49,60,70,93,93,79,10,.68548024,.1139911,.14164214,.14458816,.20677119,.19377004,.64058638,.048740264
02148,60984,75,67,35,64,93,89,80,43,.75719023,.15452647,.10272609,.12811428,.27001563,.19900109,.59018457,.049989142
02149,46118,83,56,85,81,92,91,76,26,1.0234047,.12635662,.20086254,.18213505,.24086833,.18113726,.61431873,.04412958
02150,39983,95,76,97,96,96,97,92,33,1.5178189,.18121094,.2864424,.31045914,.25282851,.30236065,.74062902,.091560453
02151,53701,77,56,55,75,92,81,81,38,.80472773,.12734574,.13250247,.15994872,.26148558,.17881656,.5014559,.054076537
02152,18542,38,36,20,16,85,73,27,10,-.36606896,.087637775,.07862857,.044520788,.20594686,.11939727,.44093984,.012258971
02155,59735,41,35,22,34,83,72,43,17,-.2842752,.087531909,.082676545,.071173951,.22345969,.11028095,.43758467,.018831652
02163,2621,67,97,1,1,100,100,16,100,.49383557,.32884398,0,0,.75185329,.79446638,1,.0079051387
02169,56523,67,55,25,51,92,89,70,19,.49229905,.12477104,.086746991,.099059835,.22715411,.17991205,.59203708,.036516413
02170,19848,60,39,12,79,93,74,44,28,.28787005,.093388431,.064229012,.1736971,.24431738,.18818298,.44752222,.01931385
02171,17836,53,39,11,61,87,75,79,8,.07524813,.094829045,.062798291,.11973079,.19935821,.13148172,.45534462,.049178239
02176,28113,17,8,4,14,69,54,29,5,-1.0539861,.040719595,.043166481,.041039269,.18869258,.077323683,.34186602,.013063818
02180,23223,20,13,10,17,59,55,24,2,-.97025555,.050353166,.060541775,.046336632,.16887574,.064245813,.3463687,.011069729
02184,37220,19,11,23,28,64,35,24,13,-.98774183,.046191204,.083600253,.061686218,.2145548,.070562214,.27019122,.011272831
02186,27572,8,11,9,22,49,10,5,16,-1.4105144,.046686571,.057491288,.053254768,.22207668,.053295776,.1567324,.0021408452
02188,15831,32,6,47,26,63,65,23,8,-.54106522,.037015617,.1212047,.059771266,.20046917,.068514243,.39753658,.010623557
02189,15296,48,32,57,35,78,55,49,14,-.092300162,.081321724,.13678461,.073053777,.21792108,.095153183,.34770629,.021397309
02190,17247,20,15,9,25,42,49,32,4,-.93390322,.054127749,.058597285,.058511052,.18060349,.046420354,.32250643,.014210313
02191,8360,16,28,10,24,23,17,19,23,-1.0861065,.074630454,.060620084,.056219909,.23653525,.030790191,.19427793,.0089918254
02199,1157,57,80,1,1,99,100,62,62,.18083423,.19533275,0,0,.30593607,.52767527,.95202953,.029520296
02203,30,,1,1,1,100,85,1,1,,0,0,0,0,1,.53333336,0
02210,3715,28,1,2,1,96,95,71,1,-.67520005,.016847515,.031626508,0,.11257406,.28786576,.6901893,.037435457
02215,25770,77,99,27,15,99,100,50,96,.81910604,.36007798,.089120373,.043237139,.45934165,.62230718,.89904398,.021924794
02301,63420,92,72,96,89,92,84,82,53,1.3805541,.16984671,.27363867,.22934258,.28756598,.17300579,.52802807,.055629328
02302,32174,63,45,89,66,84,42,40,46,.38057813,.10532095,.2232672,.132616,.27640894,.11527351,.29596496,.017519336
02322,4500,32,41,7,40,53,33,26,19,-.53867799,.098170459,.054721978,.080259666,.22770336,.057814486,.26111817,.012071156
02324,27436,29,39,42,25,19,39,16,55,-.6578812,.093792677,.11259912,.057454973,.29233077,.026558466,.28402802,.0079921307
02330,11720,16,20,18,37,44,3,23,20,-1.0982715,.062200546,.075852469,.076369405,.23081209,.049008686,.088215642,.010915572
02332,15812,3,9,9,1,22,5,8,47,-1.6655256,.042352341,.058797326,.011617101,.27679166,.029926496,.11288065,.0042002099
02333,14466,15,21,23,13,35,17,44,9,-1.1312726,.063314065,.083558679,.040595677,.20441866,.040389396,.19117647,.019262634
02338,7842,9,13,8,15,60,3,19,11,-1.3923404,.049477175,.056925997,.042849295,.20997679,.065082647,.091942146,.0092975209
